provider,model,id,type,field,pred,gold,abs_err,rel_err,abs_tol,rel_tol,pass,is_null,latency_s,error,tags
openai,gpt-4.1,bandpass_response_003,bandpass_response,bandwidth_hz,240.0,100.0,140.0,1.4,10.0,0.1,False,False,2.3611559867858887,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,cp_f1_3db_hz,80.0,100.0,20.0,0.2,8.0,0.08,False,False,2.3611559867858887,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,cp_f2_3db_hz,320.0,200.0,120.0,0.6,8.0,0.08,False,False,2.3611559867858887,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,cp_q_factor,0.67,1.4142135623730951,0.7442135623730951,0.5262384566050131,0.6,0.2,False,False,2.3611559867858887,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,2.3611559867858887,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,resonance_hz,100.0,100.0,0.0,0.0,8.0,0.06,True,False,2.9922921657562256,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,bandwidth_hz,180.0,150.0,30.0,0.2,10.0,0.1,False,False,2.9922921657562256,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,cp_f1_3db_hz,20.0,50.0,30.0,0.6,8.0,0.08,False,False,2.9922921657562256,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,cp_f2_3db_hz,200.0,200.0,0.0,0.0,8.0,0.08,True,False,2.9922921657562256,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,cp_q_factor,0.56,0.6666666666666666,0.10666666666666658,0.15999999999999986,0.6,0.2,True,False,2.9922921657562256,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.9922921657562256,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_005,bandpass_response,resonance_hz,50.0,40.0,10.0,0.25,8.0,0.06,False,False,2.588367223739624,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,bandwidth_hz,100.0,60.0,40.0,0.6666666666666666,10.0,0.1,False,False,2.588367223739624,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_f1_3db_hz,10.0,20.0,10.0,0.5,8.0,0.08,False,False,2.588367223739624,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_f2_3db_hz,110.0,80.0,30.0,0.375,8.0,0.08,False,False,2.588367223739624,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_q_factor,0.5,0.6666666666666666,0.16666666666666663,0.24999999999999994,0.6,0.2,True,False,2.588367223739624,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.588367223739624,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_006,bandpass_response,resonance_hz,1000.0,670.820393249937,329.17960675006304,0.4907119849998597,8.0,0.06,False,False,2.439443826675415,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,bandwidth_hz,1800.0,1200.0,600.0,0.5,10.0,0.1,False,False,2.439443826675415,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,cp_f1_3db_hz,100.0,300.0,200.0,0.6666666666666666,8.0,0.08,False,False,2.439443826675415,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,cp_f2_3db_hz,1900.0,1500.0,400.0,0.26666666666666666,8.0,0.08,False,False,2.439443826675415,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,cp_q_factor,0.56,0.5590169943749475,0.000983005625052602,0.0017584539199058306,0.6,0.2,True,False,2.439443826675415,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.439443826675415,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_007,bandpass_response,resonance_hz,1500.0,1224.744871391589,275.25512860841104,0.22474487139158913,8.0,0.06,False,False,2.411693811416626,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,bandwidth_hz,3000.0,2500.0,500.0,0.2,10.0,0.1,False,False,2.411693811416626,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_f1_3db_hz,300.0,500.0,200.0,0.4,8.0,0.08,False,False,2.411693811416626,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_f2_3db_hz,3300.0,3000.0,300.0,0.1,8.0,0.08,False,False,2.411693811416626,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_q_factor,0.5,0.4898979485566356,0.010102051443364402,0.020620726159657585,0.6,0.2,True,False,2.411693811416626,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.411693811416626,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_008,bandpass_response,resonance_hz,400.0,316.22776601683796,83.77223398316204,0.2649110640673516,8.0,0.06,False,False,2.1826162338256836,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,bandwidth_hz,600.0,300.0,300.0,1.0,10.0,0.1,False,False,2.1826162338256836,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_f1_3db_hz,100.0,200.0,100.0,0.5,8.0,0.08,False,False,2.1826162338256836,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_f2_3db_hz,700.0,500.0,200.0,0.4,8.0,0.08,False,False,2.1826162338256836,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_q_factor,0.67,1.0540925533894598,0.3840925533894598,0.36438219030615576,0.6,0.2,True,False,2.1826162338256836,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.1826162338256836,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_009,bandpass_response,resonance_hz,1700.0,1549.1933384829667,150.80666151703326,0.09734528142543479,8.0,0.06,False,False,2.681928873062134,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,bandwidth_hz,3400.0,2200.0,1200.0,0.5454545454545454,10.0,0.1,False,False,2.681928873062134,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,cp_f1_3db_hz,400.0,800.0,400.0,0.5,8.0,0.08,False,False,2.681928873062134,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,cp_f2_3db_hz,3800.0,3000.0,800.0,0.26666666666666666,8.0,0.08,False,False,2.681928873062134,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,cp_q_factor,0.5,0.7041787902195303,0.20417879021953034,0.2899530531953069,0.6,0.2,True,False,2.681928873062134,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.681928873062134,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_010,bandpass_response,resonance_hz,4000.0,3872.983346207417,127.01665379258293,0.03279555898864445,8.0,0.06,True,False,2.54793381690979,,
openai,gpt-4.1,bandpass_response_010,bandpass_response,bandwidth_hz,4000.0,2000.0,2000.0,1.0,10.0,0.1,False,False,2.54793381690979,,
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_f1_3db_hz,2000.0,3000.0,1000.0,0.3333333333333333,8.0,0.08,False,False,2.54793381690979,,
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_f2_3db_hz,6000.0,5000.0,1000.0,0.2,8.0,0.08,False,False,2.54793381690979,,
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_q_factor,1.0,1.9364916731037085,0.9364916731037085,0.48360222050567775,0.6,0.2,False,False,2.54793381690979,,
openai,gpt-4.1,bandpass_response_010,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.54793381690979,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_011,bandpass_response,resonance_hz,70.0,70.71067811865476,0.710678118654755,0.010050506338833502,8.0,0.06,True,False,3.650789260864258,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,bandwidth_hz,100.0,50.0,50.0,1.0,10.0,0.1,False,False,3.650789260864258,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_f1_3db_hz,40.0,50.0,10.0,0.2,8.0,0.08,False,False,3.650789260864258,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_f2_3db_hz,140.0,100.0,40.0,0.4,8.0,0.08,False,False,3.650789260864258,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_q_factor,0.7,1.4142135623730951,0.7142135623730952,0.5050252531694168,0.6,0.2,False,False,3.650789260864258,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,3.650789260864258,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,resonance_hz,500.0,447.21359549995793,52.78640450004207,0.11803398874989486,8.0,0.06,False,False,2.494222640991211,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,bandwidth_hz,900.0,800.0,100.0,0.125,10.0,0.1,False,False,2.494222640991211,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_f1_3db_hz,100.0,200.0,100.0,0.5,8.0,0.08,False,False,2.494222640991211,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_f2_3db_hz,1000.0,1000.0,0.0,0.0,8.0,0.08,True,False,2.494222640991211,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_q_factor,0.56,0.5590169943749475,0.000983005625052602,0.0017584539199058306,0.6,0.2,True,False,2.494222640991211,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.494222640991211,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_013,bandpass_response,resonance_hz,1600.0,1414.213562373095,185.7864376269049,0.131370849898476,8.0,0.06,False,False,2.664310932159424,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,bandwidth_hz,2200.0,1000.0,1200.0,1.2,10.0,0.1,False,False,2.664310932159424,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_f1_3db_hz,600.0,1000.0,400.0,0.4,8.0,0.08,False,False,2.664310932159424,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_f2_3db_hz,2800.0,2000.0,800.0,0.4,8.0,0.08,False,False,2.664310932159424,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_q_factor,0.73,1.4142135623730951,0.6842135623730952,0.48381204973382036,0.6,0.2,False,False,2.664310932159424,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.664310932159424,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_014,bandpass_response,resonance_hz,50.0,44.721359549995796,5.278640450004204,0.11803398874989479,8.0,0.06,True,False,2.6612658500671387,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,bandwidth_hz,80.0,80.0,0.0,0.0,10.0,0.1,True,False,2.6612658500671387,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_f1_3db_hz,10.0,20.0,10.0,0.5,8.0,0.08,False,False,2.6612658500671387,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_f2_3db_hz,90.0,100.0,10.0,0.1,8.0,0.08,False,False,2.6612658500671387,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_q_factor,0.625,0.5590169943749475,0.06598300562505255,0.11803398874989479,0.6,0.2,True,False,2.6612658500671387,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.6612658500671387,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_015,bandpass_response,resonance_hz,2500.0,2449.489742783178,50.51025721682208,0.020620726159657616,8.0,0.06,True,False,2.6584360599517822,,
openai,gpt-4.1,bandpass_response_015,bandpass_response,bandwidth_hz,2600.0,1000.0,1600.0,1.6,10.0,0.1,False,False,2.6584360599517822,,
openai,gpt-4.1,bandpass_response_015,bandpass_response,cp_f1_3db_hz,1200.0,2000.0,800.0,0.4,8.0,0.08,False,False,2.6584360599517822,,
openai,gpt-4.1,bandpass_response_015,bandpass_response,cp_f2_3db_hz,3800.0,3000.0,800.0,0.26666666666666666,8.0,0.08,False,False,2.6584360599517822,,
openai,gpt-4.1,bandpass_response_015,bandpass_response,cp_q_factor,0.96,2.449489742783178,1.489489742783178,0.6080816411546914,0.6,0.2,False,False,2.6584360599517822,,
openai,gpt-4.1,bandpass_response_015,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,2.6584360599517822,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_016,bandpass_response,resonance_hz,110.0,100.0,10.0,0.1,8.0,0.06,False,False,3.5282790660858154,,
openai,gpt-4.1,bandpass_response_016,bandpass_response,bandwidth_hz,180.0,150.0,30.0,0.2,10.0,0.1,False,False,3.5282790660858154,,
openai,gpt-4.1,bandpass_response_016,bandpass_response,cp_f1_3db_hz,20.0,50.0,30.0,0.6,8.0,0.08,False,False,3.5282790660858154,,
openai,gpt-4.1,bandpass_response_016,bandpass_response,cp_f2_3db_hz,200.0,200.0,0.0,0.0,8.0,0.08,True,False,3.5282790660858154,,
openai,gpt-4.1,bandpass_response_016,bandpass_response,cp_q_factor,0.61,0.6666666666666666,0.05666666666666664,0.08499999999999996,0.6,0.2,True,False,3.5282790660858154,,
openai,gpt-4.1,bandpass_response_016,bandpass_response,__consistency__,2.0,3.0,1.0,,0.0,0.0,False,False,3.5282790660858154,,res_sqrt_f1f2
openai,gpt-4.1,bandpass_response_017,bandpass_response,resonance_hz,2000.0,2121.3203435596424,121.32034355964242,0.05719095841793657,8.0,0.06,True,False,2.4759161472320557,,
openai,gpt-4.1,bandpass_response_017,bandpass_response,bandwidth_hz,3000.0,1500.0,1500.0,1.0,10.0,0.1,False,False,2.4759161472320557,,
openai,gpt-4.1,bandpass_response_017,bandpass_response,cp_f1_3db_hz,1000.0,1500.0,500.0,0.3333333333333333,8.0,0.08,False,False,2.4759161472320557,,
openai,gpt-4.1,bandpass_response_017,bandpass_response,cp_f2_3db_hz,4000.0,3000.0,1000.0,0.3333333333333333,8.0,0.08,False,False,2.4759161472320557,,
openai,gpt-4.1,bandpass_response_017,bandpass_response,cp_q_factor,0.67,1.414213562373095,0.7442135623730949,0.5262384566050131,0.6,0.2,False,False,2.4759161472320557,,
openai,gpt-4.1,bandpass_response_017,bandpass_response,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,2.4759161472320557,,
openai,gpt-4.1,bandpass_response_018,bandpass_response,resonance_hz,1400.0,1224.744871391589,175.25512860841104,0.14309521329881653,8.0,0.06,False,False,2.2201039791107178,,
openai,gpt-4.1,bandpass_response_018,bandpass_response,bandwidth_hz,800.0,500.0,300.0,0.6,10.0,0.1,False,False,2.2201039791107178,,
openai,gpt-4.1,bandpass_response_018,bandpass_response,cp_f1_3db_hz,1000.0,1000.0,0.0,0.0,8.0,0.08,True,False,2.2201039791107178,,
openai,gpt-4.1,bandpass_response_018,bandpass_response,cp_f2_3db_hz,1800.0,1500.0,300.0,0.2,8.0,0.08,False,False,2.2201039791107178,,
openai,gpt-4.1,bandpass_response_018,bandpass_response,cp_q_factor,1.75,2.449489742783178,0.6994897427831779,0.28556549168823964,0.6,0.2,False,False,2.2201039791107178,,
openai,gpt-4.1,bandpass_response_018,bandpass_response,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,2.2201039791107178,,
openai,gpt-4.1,bandpass_response_019,bandpass_response,resonance_hz,40.0,40.0,0.0,0.0,8.0,0.06,True,False,2.531538963317871,,
openai,gpt-4.1,bandpass_response_019,bandpass_response,bandwidth_hz,60.0,60.0,0.0,0.0,10.0,0.1,True,False,2.531538963317871,,
openai,gpt-4.1,bandpass_response_019,bandpass_response,cp_f1_3db_hz,20.0,20.0,0.0,0.0,8.0,0.08,True,False,2.531538963317871,,
openai,gpt-4.1,bandpass_response_019,bandpass_response,cp_f2_3db_hz,80.0,80.0,0.0,0.0,8.0,0.08,True,False,2.531538963317871,,
openai,gpt-4.1,bandpass_response_019,bandpass_response,cp_q_factor,0.67,0.6666666666666666,0.0033333333333334103,0.0050000000000001155,0.6,0.2,True,False,2.531538963317871,,
openai,gpt-4.1,bandpass_response_019,bandpass_response,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,2.531538963317871,,
openai,gpt-4.1,time_waveform_000,time_waveform,frequency_hz,2.0,2.0,0.0,0.0,2.0,0.03,True,False,4.56925892829895,,
openai,gpt-4.1,time_waveform_000,time_waveform,vpp_v,2.0,2.0,0.0,0.0,0.25,0.1,True,False,4.56925892829895,,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_period_s,0.5,0.5,0.0,0.0,0.02,0.1,True,False,4.56925892829895,,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_vmax_v,1.0,1.0,0.0,0.0,0.15,0.1,True,False,4.56925892829895,,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_vmin_v,-1.0,-1.0,0.0,0.0,0.15,0.1,True,False,4.56925892829895,,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_duty,0.5,0.6633527585493634,0.16335275854936337,0.24625322868421823,0.06,0.15,False,False,4.56925892829895,,
openai,gpt-4.1,time_waveform_000,time_waveform,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,4.56925892829895,,
openai,gpt-4.1,time_waveform_001,time_waveform,frequency_hz,5.0,5.0,0.0,0.0,2.0,0.03,True,False,3.218266725540161,,
openai,gpt-4.1,time_waveform_001,time_waveform,vpp_v,2.0,2.0,0.0,0.0,0.25,0.1,True,False,3.218266725540161,,
openai,gpt-4.1,time_waveform_001,time_waveform,cp_period_s,0.2,0.2,0.0,0.0,0.02,0.1,True,False,3.218266725540161,,
openai,gpt-4.1,time_waveform_001,time_waveform,cp_vmax_v,1.0,1.0,0.0,0.0,0.15,0.1,True,False,3.218266725540161,,
openai,gpt-4.1,time_waveform_001,time_waveform,cp_vmin_v,-1.0,-1.0,0.0,0.0,0.15,0.1,True,False,3.218266725540161,,
openai,gpt-4.1,time_waveform_001,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,3.218266725540161,,
openai,gpt-4.1,time_waveform_002,time_waveform,frequency_hz,2.0,2.0,0.0,0.0,2.0,0.03,True,False,3.750999927520752,,
openai,gpt-4.1,time_waveform_002,time_waveform,vpp_v,4.0,4.0,0.0,0.0,0.25,0.1,True,False,3.750999927520752,,
openai,gpt-4.1,time_waveform_002,time_waveform,cp_period_s,1.0,0.5,0.5,1.0,0.02,0.1,False,False,3.750999927520752,,
openai,gpt-4.1,time_waveform_002,time_waveform,cp_vmax_v,2.0,2.0,0.0,0.0,0.15,0.1,True,False,3.750999927520752,,
openai,gpt-4.1,time_waveform_002,time_waveform,cp_vmin_v,-2.0,-2.0,0.0,0.0,0.15,0.1,True,False,3.750999927520752,,
openai,gpt-4.1,time_waveform_002,time_waveform,__consistency__,1.0,2.0,1.0,,0.0,0.0,False,False,3.750999927520752,,period_inv_freq
openai,gpt-4.1,time_waveform_003,time_waveform,frequency_hz,5.0,5.0,0.0,0.0,2.0,0.03,True,False,2.030240774154663,,
openai,gpt-4.1,time_waveform_003,time_waveform,vpp_v,10.0,10.0,0.0,0.0,0.25,0.1,True,False,2.030240774154663,,
openai,gpt-4.1,time_waveform_003,time_waveform,cp_period_s,0.2,0.2,0.0,0.0,0.02,0.1,True,False,2.030240774154663,,
openai,gpt-4.1,time_waveform_003,time_waveform,cp_vmax_v,5.0,5.0,0.0,0.0,0.15,0.1,True,False,2.030240774154663,,
openai,gpt-4.1,time_waveform_003,time_waveform,cp_vmin_v,-5.0,-5.0,0.0,0.0,0.15,0.1,True,False,2.030240774154663,,
openai,gpt-4.1,time_waveform_003,time_waveform,cp_duty,0.5,0.34560167659726176,0.15439832340273824,0.44675224068042485,0.06,0.15,False,False,2.030240774154663,,
openai,gpt-4.1,time_waveform_003,time_waveform,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,2.030240774154663,,
openai,gpt-4.1,time_waveform_004,time_waveform,frequency_hz,20.0,20.0,0.0,0.0,2.0,0.03,True,False,2.307680130004883,,
openai,gpt-4.1,time_waveform_004,time_waveform,vpp_v,2.0,2.0,0.0,0.0,0.25,0.1,True,False,2.307680130004883,,
openai,gpt-4.1,time_waveform_004,time_waveform,cp_period_s,0.05,0.05,0.0,0.0,0.02,0.1,True,False,2.307680130004883,,
openai,gpt-4.1,time_waveform_004,time_waveform,cp_vmax_v,1.0,1.0,0.0,0.0,0.15,0.1,True,False,2.307680130004883,,
openai,gpt-4.1,time_waveform_004,time_waveform,cp_vmin_v,-1.0,-1.0,0.0,0.0,0.15,0.1,True,False,2.307680130004883,,
openai,gpt-4.1,time_waveform_004,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.307680130004883,,
openai,gpt-4.1,time_waveform_005,time_waveform,frequency_hz,100.0,100.0,0.0,0.0,2.0,0.03,True,False,1.9824440479278564,,
openai,gpt-4.1,time_waveform_005,time_waveform,vpp_v,6.0,6.0,0.0,0.0,0.25,0.1,True,False,1.9824440479278564,,
openai,gpt-4.1,time_waveform_005,time_waveform,cp_period_s,0.01,0.01,0.0,0.0,0.02,0.1,True,False,1.9824440479278564,,
openai,gpt-4.1,time_waveform_005,time_waveform,cp_vmax_v,3.0,3.0,0.0,0.0,0.15,0.1,True,False,1.9824440479278564,,
openai,gpt-4.1,time_waveform_005,time_waveform,cp_vmin_v,-3.0,-3.0,0.0,0.0,0.15,0.1,True,False,1.9824440479278564,,
openai,gpt-4.1,time_waveform_005,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,1.9824440479278564,,
openai,gpt-4.1,time_waveform_006,time_waveform,frequency_hz,10.0,10.0,0.0,0.0,2.0,0.03,True,False,2.1156742572784424,,
openai,gpt-4.1,time_waveform_006,time_waveform,vpp_v,2.0,2.0,0.0,0.0,0.25,0.1,True,False,2.1156742572784424,,
openai,gpt-4.1,time_waveform_006,time_waveform,cp_period_s,0.1,0.1,0.0,0.0,0.02,0.1,True,False,2.1156742572784424,,
openai,gpt-4.1,time_waveform_006,time_waveform,cp_vmax_v,1.0,1.0,0.0,0.0,0.15,0.1,True,False,2.1156742572784424,,
openai,gpt-4.1,time_waveform_006,time_waveform,cp_vmin_v,-1.0,-1.0,0.0,0.0,0.15,0.1,True,False,2.1156742572784424,,
openai,gpt-4.1,time_waveform_006,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.1156742572784424,,
openai,gpt-4.1,time_waveform_007,time_waveform,frequency_hz,20.0,20.0,0.0,0.0,2.0,0.03,True,False,1.790144920349121,,
openai,gpt-4.1,time_waveform_007,time_waveform,vpp_v,1.0,1.0,0.0,0.0,0.25,0.1,True,False,1.790144920349121,,
openai,gpt-4.1,time_waveform_007,time_waveform,cp_period_s,0.05,0.05,0.0,0.0,0.02,0.1,True,False,1.790144920349121,,
openai,gpt-4.1,time_waveform_007,time_waveform,cp_vmax_v,0.5,0.5,0.0,0.0,0.15,0.1,True,False,1.790144920349121,,
openai,gpt-4.1,time_waveform_007,time_waveform,cp_vmin_v,-0.5,-0.5,0.0,0.0,0.15,0.1,True,False,1.790144920349121,,
openai,gpt-4.1,time_waveform_007,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,1.790144920349121,,
openai,gpt-4.1,time_waveform_008,time_waveform,frequency_hz,100.0,100.0,0.0,0.0,2.0,0.03,True,False,2.141334056854248,,
openai,gpt-4.1,time_waveform_008,time_waveform,vpp_v,1.0,1.0,0.0,0.0,0.25,0.1,True,False,2.141334056854248,,
openai,gpt-4.1,time_waveform_008,time_waveform,cp_period_s,0.01,0.01,0.0,0.0,0.02,0.1,True,False,2.141334056854248,,
openai,gpt-4.1,time_waveform_008,time_waveform,cp_vmax_v,0.5,0.5,0.0,0.0,0.15,0.1,True,False,2.141334056854248,,
openai,gpt-4.1,time_waveform_008,time_waveform,cp_vmin_v,-0.5,-0.5,0.0,0.0,0.15,0.1,True,False,2.141334056854248,,
openai,gpt-4.1,time_waveform_008,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.141334056854248,,
openai,gpt-4.1,time_waveform_009,time_waveform,frequency_hz,60.0,60.0,0.0,0.0,2.0,0.03,True,False,2.999858856201172,,
openai,gpt-4.1,time_waveform_009,time_waveform,vpp_v,2.0,2.0,0.0,0.0,0.25,0.1,True,False,2.999858856201172,,
openai,gpt-4.1,time_waveform_009,time_waveform,cp_period_s,0.0167,0.016666666666666666,3.333333333333313e-05,0.001999999999999988,0.02,0.1,True,False,2.999858856201172,,
openai,gpt-4.1,time_waveform_009,time_waveform,cp_vmax_v,1.0,1.0,0.0,0.0,0.15,0.1,True,False,2.999858856201172,,
openai,gpt-4.1,time_waveform_009,time_waveform,cp_vmin_v,-1.0,-1.0,0.0,0.0,0.15,0.1,True,False,2.999858856201172,,
openai,gpt-4.1,time_waveform_009,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.999858856201172,,
openai,gpt-4.1,time_waveform_010,time_waveform,frequency_hz,20.0,20.0,0.0,0.0,2.0,0.03,True,False,2.4646637439727783,,
openai,gpt-4.1,time_waveform_010,time_waveform,vpp_v,2.0,2.0,0.0,0.0,0.25,0.1,True,False,2.4646637439727783,,
openai,gpt-4.1,time_waveform_010,time_waveform,cp_period_s,0.05,0.05,0.0,0.0,0.02,0.1,True,False,2.4646637439727783,,
openai,gpt-4.1,time_waveform_010,time_waveform,cp_vmax_v,1.0,1.0,0.0,0.0,0.15,0.1,True,False,2.4646637439727783,,
openai,gpt-4.1,time_waveform_010,time_waveform,cp_vmin_v,-1.0,-1.0,0.0,0.0,0.15,0.1,True,False,2.4646637439727783,,
openai,gpt-4.1,time_waveform_010,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,2.4646637439727783,,
openai,gpt-4.1,time_waveform_011,time_waveform,frequency_hz,10.0,10.0,0.0,0.0,2.0,0.03,True,False,4.096513986587524,,
openai,gpt-4.1,time_waveform_011,time_waveform,vpp_v,4.0,4.0,0.0,0.0,0.25,0.1,True,False,4.096513986587524,,
openai,gpt-4.1,time_waveform_011,time_waveform,cp_period_s,0.1,0.1,0.0,0.0,0.02,0.1,True,False,4.096513986587524,,
openai,gpt-4.1,time_waveform_011,time_waveform,cp_vmax_v,2.0,2.0,0.0,0.0,0.15,0.1,True,False,4.096513986587524,,
openai,gpt-4.1,time_waveform_011,time_waveform,cp_vmin_v,-2.0,-2.0,0.0,0.0,0.15,0.1,True,False,4.096513986587524,,
openai,gpt-4.1,time_waveform_011,time_waveform,__consistency__,2.0,2.0,0.0,,0.0,0.0,True,False,4.096513986587524,,
openai,gpt-4.1,time_waveform_012,time_waveform,frequency_hz,50.0,40.0,10.0,0.25,2.0,0.03,False,False,3.517209053039551,,
openai,gpt-4.1,time_waveform_012,time_waveform,vpp_v,6.0,6.0,0.0,0.0,0.25,0.1,True,False,3.517209053039551,,
openai,gpt-4.1,time_waveform_012,time_waveform,cp_period_s,0.02,0.025,0.005000000000000001,0.20000000000000004,0.02,0.1,True,False,3.517209053039551,,
openai,gpt-4.1,time_waveform_012,time_waveform,cp_vmax_v,3.0,3.0,0.0,0.0,0.15,0.1,True,False,3.517209053039551,,
openai,gpt-4.1,time_waveform_012,time_waveform,cp_vmin_v,-3.0,-3.0,0.0,0.0,0.15,0.1,True,False,3.517209053039551,,
openai,gpt-4.1,time_waveform_012,time_waveform,cp_duty,0.5,0.4859342880547282,0.014065711945271786,0.028945707868401414,0.06,0.15,True,False,3.517209053039551,,
openai,gpt-4.1,time_waveform_012,time_waveform,__consistency__,3.0,3.0,0.0,,0.0,0.0,True,False,3.517209053039551,,
